index	???	Unknow	r	g	b	a
663	7NetworksRHLimbicTempPole11	7Networks_RH_Limbic_TempPole_11	224	250	171	255
664	7NetworksRHLimbicTempPole12	7Networks_RH_Limbic_TempPole_12	224	250	172	255
665	7NetworksRHLimbicTempPole13	7Networks_RH_Limbic_TempPole_13	224	251	165	255
666	7NetworksRHLimbicTempPole14	7Networks_RH_Limbic_TempPole_14	224	251	166	255
667	7NetworksRHLimbicTempPole15	7Networks_RH_Limbic_TempPole_15	224	251	167	255
668	7NetworksRHContPar1	7Networks_RH_Cont_Par_1	234	147	30	255
669	7NetworksRHContPar2	7Networks_RH_Cont_Par_2	234	147	31	255
670	7NetworksRHContPar3	7Networks_RH_Cont_Par_3	234	147	32	255
671	7NetworksRHContPar4	7Networks_RH_Cont_Par_4	234	147	33	255
672	7NetworksRHContPar5	7Networks_RH_Cont_Par_5	234	147	35	255
673	7NetworksRHContPar6	7Networks_RH_Cont_Par_6	234	147	36	255
674	7NetworksRHContPar7	7Networks_RH_Cont_Par_7	234	147	37	255
675	7NetworksRHContPar8	7Networks_RH_Cont_Par_8	234	147	38	255
676	7NetworksRHContPar9	7Networks_RH_Cont_Par_9	234	147	39	255
677	7NetworksRHContPar10	7Networks_RH_Cont_Par_10	234	147	40	255
678	7NetworksRHContPar11	7Networks_RH_Cont_Par_11	234	147	41	255
679	7NetworksRHContTemp1	7Networks_RH_Cont_Temp_1	234	147	34	255
680	7NetworksRHContTemp2	7Networks_RH_Cont_Temp_2	234	148	33	255
681	7NetworksRHContTemp3	7Networks_RH_Cont_Temp_3	234	148	34	255
682	7NetworksRHContPFCv1	7Networks_RH_Cont_PFCv_1	233	148	35	255
683	7NetworksRHContPFCv2	7Networks_RH_Cont_PFCv_2	233	148	36	255
684	7NetworksRHContPFCl1	7Networks_RH_Cont_PFCl_1	233	147	27	255
685	7NetworksRHContPFCl2	7Networks_RH_Cont_PFCl_2	233	147	28	255
686	7NetworksRHContPFCl3	7Networks_RH_Cont_PFCl_3	233	147	29	255
687	7NetworksRHContPFCl4	7Networks_RH_Cont_PFCl_4	233	147	30	255
688	7NetworksRHContPFCl5	7Networks_RH_Cont_PFCl_5	233	147	31	255
689	7NetworksRHContPFCl6	7Networks_RH_Cont_PFCl_6	233	147	32	255
690	7NetworksRHContPFCl7	7Networks_RH_Cont_PFCl_7	233	147	33	255
691	7NetworksRHContPFCl8	7Networks_RH_Cont_PFCl_8	233	148	26	255
692	7NetworksRHContPFCl9	7Networks_RH_Cont_PFCl_9	233	148	27	255
693	7NetworksRHContPFCl10	7Networks_RH_Cont_PFCl_10	233	148	28	255
694	7NetworksRHContPFCl11	7Networks_RH_Cont_PFCl_11	233	148	29	255
695	7NetworksRHContPFCl12	7Networks_RH_Cont_PFCl_12	233	148	30	255
696	7NetworksRHContPFCl13	7Networks_RH_Cont_PFCl_13	233	148	31	255
697	7NetworksRHContPFCl14	7Networks_RH_Cont_PFCl_14	233	148	32	255
698	7NetworksRHContPFCl15	7Networks_RH_Cont_PFCl_15	233	148	34	255
699	7NetworksRHContPFCl16	7Networks_RH_Cont_PFCl_16	233	148	37	255
700	7NetworksRHContPFCl17	7Networks_RH_Cont_PFCl_17	233	148	38	255
701	7NetworksRHContPFCl18	7Networks_RH_Cont_PFCl_18	233	148	39	255
702	7NetworksRHContPFCl19	7Networks_RH_Cont_PFCl_19	233	148	40	255
703	7NetworksRHContPFCl20	7Networks_RH_Cont_PFCl_20	233	149	33	255
704	7NetworksRHContPFCl21	7Networks_RH_Cont_PFCl_21	233	149	34	255
705	7NetworksRHContPFCl22	7Networks_RH_Cont_PFCl_22	233	149	35	255
706	7NetworksRHContPFCl23	7Networks_RH_Cont_PFCl_23	233	149	36	255
707	7NetworksRHContPFCl24	7Networks_RH_Cont_PFCl_24	233	149	37	255
708	7NetworksRHContPFCl25	7Networks_RH_Cont_PFCl_25	233	149	38	255
709	7NetworksRHContPFCl26	7Networks_RH_Cont_PFCl_26	233	149	39	255
710	7NetworksRHContPFCl27	7Networks_RH_Cont_PFCl_27	233	149	40	255
711	7NetworksRHContPFCl28	7Networks_RH_Cont_PFCl_28	233	150	33	255
712	7NetworksRHContPFCl29	7Networks_RH_Cont_PFCl_29	233	150	34	255
713	7NetworksRHContPFCl30	7Networks_RH_Cont_PFCl_30	233	150	35	255
714	7NetworksRHContPFCl31	7Networks_RH_Cont_PFCl_31	233	150	36	255
715	7NetworksRHContPFCl32	7Networks_RH_Cont_PFCl_32	233	150	37	255
716	7NetworksRHContpCun1	7Networks_RH_Cont_pCun_1	233	147	35	255
717	7NetworksRHContpCun2	7Networks_RH_Cont_pCun_2	233	147	36	255
718	7NetworksRHContpCun3	7Networks_RH_Cont_pCun_3	233	147	37	255
719	7NetworksRHContpCun4	7Networks_RH_Cont_pCun_4	233	147	38	255
720	7NetworksRHContpCun5	7Networks_RH_Cont_pCun_5	233	147	39	255
721	7NetworksRHContCing1	7Networks_RH_Cont_Cing_1	233	147	34	255
722	7NetworksRHContCing2	7Networks_RH_Cont_Cing_2	233	147	40	255
723	7NetworksRHContCing3	7Networks_RH_Cont_Cing_3	233	148	33	255
724	7NetworksRHContPFCmp1	7Networks_RH_Cont_PFCmp_1	234	148	37	255
725	7NetworksRHContPFCmp2	7Networks_RH_Cont_PFCmp_2	234	148	38	255
726	7NetworksRHContPFCmp3	7Networks_RH_Cont_PFCmp_3	234	148	39	255
727	7NetworksRHDefaultPar1	7Networks_RH_Default_Par_1	209	62	74	255
728	7NetworksRHDefaultPar2	7Networks_RH_Default_Par_2	209	62	75	255
729	7NetworksRHDefaultPar3	7Networks_RH_Default_Par_3	209	62	76	255
730	7NetworksRHDefaultPar4	7Networks_RH_Default_Par_4	209	62	78	255
731	7NetworksRHDefaultPar5	7Networks_RH_Default_Par_5	209	62	79	255
732	7NetworksRHDefaultPar6	7Networks_RH_Default_Par_6	209	62	80	255
733	7NetworksRHDefaultPar7	7Networks_RH_Default_Par_7	209	62	81	255
734	7NetworksRHDefaultPar8	7Networks_RH_Default_Par_8	209	62	82	255
735	7NetworksRHDefaultPar9	7Networks_RH_Default_Par_9	209	62	83	255
736	7NetworksRHDefaultPar10	7Networks_RH_Default_Par_10	209	62	84	255
737	7NetworksRHDefaultTemp1	7Networks_RH_Default_Temp_1	209	61	73	255
738	7NetworksRHDefaultTemp2	7Networks_RH_Default_Temp_2	209	61	74	255
739	7NetworksRHDefaultTemp3	7Networks_RH_Default_Temp_3	209	61	75	255
740	7NetworksRHDefaultTemp4	7Networks_RH_Default_Temp_4	209	61	76	255
741	7NetworksRHDefaultTemp5	7Networks_RH_Default_Temp_5	209	61	77	255
742	7NetworksRHDefaultTemp6	7Networks_RH_Default_Temp_6	209	61	79	255
743	7NetworksRHDefaultTemp7	7Networks_RH_Default_Temp_7	209	61	80	255
744	7NetworksRHDefaultTemp8	7Networks_RH_Default_Temp_8	209	61	81	255
745	7NetworksRHDefaultTemp9	7Networks_RH_Default_Temp_9	209	61	82	255
746	7NetworksRHDefaultTemp10	7Networks_RH_Default_Temp_10	209	61	83	255
747	7NetworksRHDefaultTemp11	7Networks_RH_Default_Temp_11	209	61	84	255
748	7NetworksRHDefaultTemp12	7Networks_RH_Default_Temp_12	209	61	85	255
749	7NetworksRHDefaultTemp13	7Networks_RH_Default_Temp_13	209	62	85	255
750	7NetworksRHDefaultPFCv1	7Networks_RH_Default_PFCv_1	209	61	78	255
751	7NetworksRHDefaultPFCv2	7Networks_RH_Default_PFCv_2	209	62	77	255
752	7NetworksRHDefaultPFCv3	7Networks_RH_Default_PFCv_3	209	63	77	255
753	7NetworksRHDefaultPFCv4	7Networks_RH_Default_PFCv_4	209	63	78	255
754	7NetworksRHDefaultPFCv5	7Networks_RH_Default_PFCv_5	209	63	79	255
755	7NetworksRHDefaultPFCv6	7Networks_RH_Default_PFCv_6	209	63	80	255
756	7NetworksRHDefaultPFCm1	7Networks_RH_Default_PFCm_1	208	61	76	255
757	7NetworksRHDefaultPFCm2	7Networks_RH_Default_PFCm_2	208	61	77	255
758	7NetworksRHDefaultPFCm3	7Networks_RH_Default_PFCm_3	208	61	78	255
759	7NetworksRHDefaultPFCm4	7Networks_RH_Default_PFCm_4	208	62	71	255
760	7NetworksRHDefaultPFCm5	7Networks_RH_Default_PFCm_5	208	62	72	255
761	7NetworksRHDefaultPFCm6	7Networks_RH_Default_PFCm_6	208	62	73	255
762	7NetworksRHDefaultPFCm7	7Networks_RH_Default_PFCm_7	208	62	74	255
763	7NetworksRHDefaultPFCm8	7Networks_RH_Default_PFCm_8	208	62	75	255
764	7NetworksRHDefaultPFCm9	7Networks_RH_Default_PFCm_9	208	62	76	255
765	7NetworksRHDefaultPFCm10	7Networks_RH_Default_PFCm_10	208	62	77	255
766	7NetworksRHDefaultPFCm11	7Networks_RH_Default_PFCm_11	208	62	79	255
767	7NetworksRHDefaultPFCm12	7Networks_RH_Default_PFCm_12	208	62	80	255
768	7NetworksRHDefaultPFCm13	7Networks_RH_Default_PFCm_13	208	62	81	255
769	7NetworksRHDefaultPFCm14	7Networks_RH_Default_PFCm_14	208	62	82	255
770	7NetworksRHDefaultPFCm15	7Networks_RH_Default_PFCm_15	208	62	83	255
771	7NetworksRHDefaultPFCm16	7Networks_RH_Default_PFCm_16	208	62	84	255
772	7NetworksRHDefaultPFCm17	7Networks_RH_Default_PFCm_17	208	62	85	255
773	7NetworksRHDefaultPFCm18	7Networks_RH_Default_PFCm_18	208	63	78	255
774	7NetworksRHDefaultPFCm19	7Networks_RH_Default_PFCm_19	208	63	79	255
775	7NetworksRHDefaultPFCm20	7Networks_RH_Default_PFCm_20	208	63	80	255
776	7NetworksRHDefaultPFCm21	7Networks_RH_Default_PFCm_21	208	63	81	255
777	7NetworksRHDefaultPFCm22	7Networks_RH_Default_PFCm_22	208	63	82	255
778	7NetworksRHDefaultPFCm23	7Networks_RH_Default_PFCm_23	208	63	83	255
779	7NetworksRHDefaultPFCm24	7Networks_RH_Default_PFCm_24	208	63	84	255
780	7NetworksRHDefaultPCC1	7Networks_RH_Default_PCC_1	208	62	70	255
781	7NetworksRHDefaultPCC2	7Networks_RH_Default_PCC_2	208	62	78	255
782	7NetworksRHDefaultPCC3	7Networks_RH_Default_PCC_3	208	63	77	255
783	7NetworksRHDefaultPCC4	7Networks_RH_Default_PCC_4	208	64	77	255
784	7NetworksRHDefaultPCC5	7Networks_RH_Default_PCC_5	208	64	78	255
785	7NetworksRHDefaultPCC6	7Networks_RH_Default_PCC_6	208	64	79	255
786	7NetworksRHDefaultPCC7	7Networks_RH_Default_PCC_7	208	64	80	255
787	7NetworksRHDefaultPCC8	7Networks_RH_Default_PCC_8	208	64	81	255
788	7NetworksRHDefaultPCC9	7Networks_RH_Default_PCC_9	208	64	82	255
789	7NetworksRHDefaultPCC10	7Networks_RH_Default_PCC_10	208	64	83	255
790	7NetworksRHDefaultPCC11	7Networks_RH_Default_PCC_11	208	64	84	255
791	7NetworksRHDefaultPCC12	7Networks_RH_Default_PCC_12	208	65	77	255
792	7NetworksRHDefaultPCC13	7Networks_RH_Default_PCC_13	208	65	78	255
793	7NetworksRHDefaultPCC14	7Networks_RH_Default_PCC_14	208	65	79	255
794	7NetworksRHDefaultPCC15	7Networks_RH_Default_PCC_15	208	65	80	255
795	7NetworksRHDefaultPCC16	7Networks_RH_Default_PCC_16	208	65	81	255
796	7NetworksRHDefaultPCC17	7Networks_RH_Default_PCC_17	208	65	82	255
797	7NetworksRHDefaultPCC18	7Networks_RH_Default_PCC_18	208	65	83	255
798	7NetworksRHDefaultPCC19	7Networks_RH_Default_PCC_19	208	65	84	255
799	7NetworksRHDefaultPCC20	7Networks_RH_Default_PCC_20	208	66	77	255
800	7NetworksRHContPCC1	7Networks_RH_Cont_PCC_1	235	149	36	255
