0	???	Unknown	0	0	0	0
594	17NetworksRHSomMotA26	17Networks_RH_SomMotA_26	74	131	185	255
595	17NetworksRHSomMotA27	17Networks_RH_SomMotA_27	74	131	186	255
596	17NetworksRHSomMotA28	17Networks_RH_SomMotA_28	74	131	187	255
597	17NetworksRHSomMotA29	17Networks_RH_SomMotA_29	74	131	188	255
598	17NetworksRHSomMotA30	17Networks_RH_SomMotA_30	74	132	181	255
599	17NetworksRHSomMotA31	17Networks_RH_SomMotA_31	74	132	182	255
600	17NetworksRHSomMotA32	17Networks_RH_SomMotA_32	74	132	183	255
601	17NetworksRHSomMotA33	17Networks_RH_SomMotA_33	74	132	184	255
602	17NetworksRHSomMotA34	17Networks_RH_SomMotA_34	74	132	185	255
603	17NetworksRHSomMotA35	17Networks_RH_SomMotA_35	74	132	186	255
604	17NetworksRHSomMotA36	17Networks_RH_SomMotA_36	74	132	187	255
605	17NetworksRHSomMotA37	17Networks_RH_SomMotA_37	74	132	188	255
606	17NetworksRHSomMotA38	17Networks_RH_SomMotA_38	74	133	181	255
607	17NetworksRHSomMotA39	17Networks_RH_SomMotA_39	74	133	182	255
608	17NetworksRHSomMotA40	17Networks_RH_SomMotA_40	74	133	183	255
609	17NetworksRHSomMotA41	17Networks_RH_SomMotA_41	74	133	184	255
610	17NetworksRHSomMotA42	17Networks_RH_SomMotA_42	74	133	185	255
611	17NetworksRHSomMotA43	17Networks_RH_SomMotA_43	74	133	186	255
612	17NetworksRHSomMotA44	17Networks_RH_SomMotA_44	74	133	187	255
613	17NetworksRHSomMotA45	17Networks_RH_SomMotA_45	74	133	188	255
614	17NetworksRHSomMotA46	17Networks_RH_SomMotA_46	74	134	181	255
615	17NetworksRHSomMotA47	17Networks_RH_SomMotA_47	74	134	182	255
616	17NetworksRHSomMotA48	17Networks_RH_SomMotA_48	74	134	183	255
617	17NetworksRHSomMotBS21	17Networks_RH_SomMotB_S2_1	47	203	161	255
618	17NetworksRHSomMotBS22	17Networks_RH_SomMotB_S2_2	47	203	162	255
619	17NetworksRHSomMotBS23	17Networks_RH_SomMotB_S2_3	47	203	163	255
620	17NetworksRHSomMotBS24	17Networks_RH_SomMotB_S2_4	47	203	164	255
621	17NetworksRHSomMotBS25	17Networks_RH_SomMotB_S2_5	47	204	157	255
622	17NetworksRHSomMotBS26	17Networks_RH_SomMotB_S2_6	47	204	158	255
623	17NetworksRHSomMotBS27	17Networks_RH_SomMotB_S2_7	47	204	159	255
624	17NetworksRHSomMotBS28	17Networks_RH_SomMotB_S2_8	47	204	160	255
625	17NetworksRHSomMotBS29	17Networks_RH_SomMotB_S2_9	47	204	161	255
626	17NetworksRHSomMotBS210	17Networks_RH_SomMotB_S2_10	47	204	162	255
627	17NetworksRHSomMotBS211	17Networks_RH_SomMotB_S2_11	47	204	163	255
628	17NetworksRHSomMotBS212	17Networks_RH_SomMotB_S2_12	47	204	164	255
629	17NetworksRHSomMotBS213	17Networks_RH_SomMotB_S2_13	47	205	157	255
630	17NetworksRHSomMotBS214	17Networks_RH_SomMotB_S2_14	47	205	158	255
631	17NetworksRHSomMotBS215	17Networks_RH_SomMotB_S2_15	47	205	159	255
632	17NetworksRHSomMotBS216	17Networks_RH_SomMotB_S2_16	47	205	160	255
633	17NetworksRHSomMotBS217	17Networks_RH_SomMotB_S2_17	47	205	161	255
634	17NetworksRHSomMotBS218	17Networks_RH_SomMotB_S2_18	47	205	162	255
635	17NetworksRHSomMotBS219	17Networks_RH_SomMotB_S2_19	47	205	163	255
636	17NetworksRHSomMotBS220	17Networks_RH_SomMotB_S2_20	47	205	165	255
637	17NetworksRHSomMotBS221	17Networks_RH_SomMotB_S2_21	47	205	166	255
638	17NetworksRHSomMotBS222	17Networks_RH_SomMotB_S2_22	47	205	167	255
639	17NetworksRHSomMotBS223	17Networks_RH_SomMotB_S2_23	47	205	168	255
640	17NetworksRHSomMotBS224	17Networks_RH_SomMotB_S2_24	47	205	169	255
641	17NetworksRHSomMotBS225	17Networks_RH_SomMotB_S2_25	47	205	170	255
642	17NetworksRHSomMotBS226	17Networks_RH_SomMotB_S2_26	47	205	171	255
643	17NetworksRHSomMotBS227	17Networks_RH_SomMotB_S2_27	47	206	164	255
644	17NetworksRHSomMotBS228	17Networks_RH_SomMotB_S2_28	47	206	165	255
645	17NetworksRHSomMotBS229	17Networks_RH_SomMotB_S2_29	47	206	166	255
646	17NetworksRHSomMotBS230	17Networks_RH_SomMotB_S2_30	47	206	167	255
647	17NetworksRHSomMotBS231	17Networks_RH_SomMotB_S2_31	47	206	168	255
648	17NetworksRHSomMotBS232	17Networks_RH_SomMotB_S2_32	47	206	169	255
649	17NetworksRHSomMotBS233	17Networks_RH_SomMotB_S2_33	47	206	170	255
650	17NetworksRHSomMotBS234	17Networks_RH_SomMotB_S2_34	47	206	171	255
651	17NetworksRHSomMotBS235	17Networks_RH_SomMotB_S2_35	47	207	164	255
652	17NetworksRHSomMotBS236	17Networks_RH_SomMotB_S2_36	47	207	165	255
653	17NetworksRHSomMotBS237	17Networks_RH_SomMotB_S2_37	47	207	166	255
654	17NetworksRHSomMotBS238	17Networks_RH_SomMotB_S2_38	47	207	167	255
655	17NetworksRHSomMotBS239	17Networks_RH_SomMotB_S2_39	47	207	168	255
656	17NetworksRHSomMotBS240	17Networks_RH_SomMotB_S2_40	47	207	169	255
657	17NetworksRHSomMotBS241	17Networks_RH_SomMotB_S2_41	47	207	170	255
658	17NetworksRHSomMotBS242	17Networks_RH_SomMotB_S2_42	47	207	171	255
659	17NetworksRHDorsAttnASPL1	17Networks_RH_DorsAttnA_SPL_1	79	154	54	255
660	17NetworksRHDorsAttnASPL2	17Networks_RH_DorsAttnA_SPL_2	79	154	55	255
661	17NetworksRHDorsAttnASPL3	17Networks_RH_DorsAttnA_SPL_3	79	154	56	255
662	17NetworksRHDorsAttnASPL4	17Networks_RH_DorsAttnA_SPL_4	79	154	57	255
663	17NetworksRHDorsAttnASPL5	17Networks_RH_DorsAttnA_SPL_5	79	154	58	255
664	17NetworksRHDorsAttnASPL6	17Networks_RH_DorsAttnA_SPL_6	79	154	59	255
665	17NetworksRHDorsAttnASPL7	17Networks_RH_DorsAttnA_SPL_7	79	154	60	255
666	17NetworksRHDorsAttnASPL8	17Networks_RH_DorsAttnA_SPL_8	79	154	61	255
667	17NetworksRHDorsAttnASPL9	17Networks_RH_DorsAttnA_SPL_9	79	155	54	255
668	17NetworksRHDorsAttnASPL10	17Networks_RH_DorsAttnA_SPL_10	79	155	55	255
669	17NetworksRHDorsAttnASPL11	17Networks_RH_DorsAttnA_SPL_11	79	155	56	255
670	17NetworksRHDorsAttnASPL12	17Networks_RH_DorsAttnA_SPL_12	79	155	57	255
671	17NetworksRHDorsAttnASPL13	17Networks_RH_DorsAttnA_SPL_13	79	155	58	255
672	17NetworksRHDorsAttnASPL14	17Networks_RH_DorsAttnA_SPL_14	79	155	59	255
673	17NetworksRHDorsAttnASPL15	17Networks_RH_DorsAttnA_SPL_15	79	155	60	255
674	17NetworksRHDorsAttnASPL16	17Networks_RH_DorsAttnA_SPL_16	79	155	62	255
675	17NetworksRHDorsAttnASPL17	17Networks_RH_DorsAttnA_SPL_17	79	155	63	255
676	17NetworksRHDorsAttnASPL18	17Networks_RH_DorsAttnA_SPL_18	79	155	64	255
677	17NetworksRHDorsAttnASPL19	17Networks_RH_DorsAttnA_SPL_19	79	155	65	255
678	17NetworksRHDorsAttnASPL20	17Networks_RH_DorsAttnA_SPL_20	79	155	66	255
679	17NetworksRHDorsAttnASPL21	17Networks_RH_DorsAttnA_SPL_21	79	155	67	255
680	17NetworksRHDorsAttnASPL22	17Networks_RH_DorsAttnA_SPL_22	79	155	68	255
681	17NetworksRHDorsAttnASPL23	17Networks_RH_DorsAttnA_SPL_23	79	156	61	255
682	17NetworksRHDorsAttnASPL24	17Networks_RH_DorsAttnA_SPL_24	79	156	62	255
683	17NetworksRHDorsAttnASPL25	17Networks_RH_DorsAttnA_SPL_25	79	156	63	255
684	17NetworksRHDorsAttnASPL26	17Networks_RH_DorsAttnA_SPL_26	79	156	64	255
685	17NetworksRHDorsAttnASPL27	17Networks_RH_DorsAttnA_SPL_27	79	156	65	255
686	17NetworksRHDorsAttnASPL28	17Networks_RH_DorsAttnA_SPL_28	79	156	66	255
687	17NetworksRHDorsAttnASPL29	17Networks_RH_DorsAttnA_SPL_29	79	156	67	255
688	17NetworksRHDorsAttnASPL30	17Networks_RH_DorsAttnA_SPL_30	79	156	68	255
689	17NetworksRHDorsAttnASPL31	17Networks_RH_DorsAttnA_SPL_31	79	157	61	255
690	17NetworksRHDorsAttnASPL32	17Networks_RH_DorsAttnA_SPL_32	79	157	62	255
691	17NetworksRHDorsAttnASPL33	17Networks_RH_DorsAttnA_SPL_33	79	157	63	255
692	17NetworksRHDorsAttnASPL34	17Networks_RH_DorsAttnA_SPL_34	79	157	64	255
693	17NetworksRHDorsAttnBTempOcc1	17Networks_RH_DorsAttnB_TempOcc_1	5	118	15	255
694	17NetworksRHDorsAttnBTempOcc2	17Networks_RH_DorsAttnB_TempOcc_2	5	118	16	255
695	17NetworksRHDorsAttnBPostC1	17Networks_RH_DorsAttnB_PostC_1	5	117	15	255
696	17NetworksRHDorsAttnBPostC2	17Networks_RH_DorsAttnB_PostC_2	5	118	8	255
697	17NetworksRHDorsAttnBPostC3	17Networks_RH_DorsAttnB_PostC_3	5	118	9	255
698	17NetworksRHDorsAttnBPostC4	17Networks_RH_DorsAttnB_PostC_4	5	118	10	255
699	17NetworksRHDorsAttnBPostC5	17Networks_RH_DorsAttnB_PostC_5	5	118	11	255
700	17NetworksRHDorsAttnBPostC6	17Networks_RH_DorsAttnB_PostC_6	5	118	12	255
701	17NetworksRHDorsAttnBPostC7	17Networks_RH_DorsAttnB_PostC_7	5	118	13	255
702	17NetworksRHDorsAttnBPostC8	17Networks_RH_DorsAttnB_PostC_8	5	118	14	255
703	17NetworksRHDorsAttnBPostC9	17Networks_RH_DorsAttnB_PostC_9	5	118	17	255
704	17NetworksRHDorsAttnBPostC10	17Networks_RH_DorsAttnB_PostC_10	5	118	18	255
705	17NetworksRHDorsAttnBPostC11	17Networks_RH_DorsAttnB_PostC_11	5	118	19	255
706	17NetworksRHDorsAttnBPostC12	17Networks_RH_DorsAttnB_PostC_12	5	118	20	255
707	17NetworksRHDorsAttnBPostC13	17Networks_RH_DorsAttnB_PostC_13	5	118	21	255
708	17NetworksRHDorsAttnBPostC14	17Networks_RH_DorsAttnB_PostC_14	5	118	22	255
709	17NetworksRHDorsAttnBPostC15	17Networks_RH_DorsAttnB_PostC_15	5	119	15	255
710	17NetworksRHDorsAttnBPostC16	17Networks_RH_DorsAttnB_PostC_16	5	119	16	255
711	17NetworksRHDorsAttnBPostC17	17Networks_RH_DorsAttnB_PostC_17	5	119	17	255
712	17NetworksRHDorsAttnBPostC18	17Networks_RH_DorsAttnB_PostC_18	5	119	18	255
713	17NetworksRHDorsAttnBPostC19	17Networks_RH_DorsAttnB_PostC_19	5	119	19	255
714	17NetworksRHDorsAttnBPostC20	17Networks_RH_DorsAttnB_PostC_20	5	119	20	255
715	17NetworksRHDorsAttnBFEF1	17Networks_RH_DorsAttnB_FEF_1	5	119	13	255
716	17NetworksRHDorsAttnBFEF2	17Networks_RH_DorsAttnB_FEF_2	5	119	21	255
717	17NetworksRHDorsAttnBFEF3	17Networks_RH_DorsAttnB_FEF_3	5	120	14	255
718	17NetworksRHDorsAttnBFEF4	17Networks_RH_DorsAttnB_FEF_4	5	120	15	255
719	17NetworksRHDorsAttnBFEF5	17Networks_RH_DorsAttnB_FEF_5	5	120	16	255
720	17NetworksRHDorsAttnBFEF6	17Networks_RH_DorsAttnB_FEF_6	5	120	17	255
721	17NetworksRHDorsAttnBPrCv1	17Networks_RH_DorsAttnB_PrCv_1	5	119	22	255
722	17NetworksRHSalVentAttnAParOper1	17Networks_RH_SalVentAttnA_ParOper_1	200	58	246	255
723	17NetworksRHSalVentAttnAParOper2	17Networks_RH_SalVentAttnA_ParOper_2	200	58	247	255
724	17NetworksRHSalVentAttnAParOper3	17Networks_RH_SalVentAttnA_ParOper_3	200	58	248	255
725	17NetworksRHSalVentAttnAParOper4	17Networks_RH_SalVentAttnA_ParOper_4	200	58	250	255
726	17NetworksRHSalVentAttnAParOper5	17Networks_RH_SalVentAttnA_ParOper_5	200	58	251	255
727	17NetworksRHSalVentAttnAParOper6	17Networks_RH_SalVentAttnA_ParOper_6	200	58	252	255
728	17NetworksRHSalVentAttnAParOper7	17Networks_RH_SalVentAttnA_ParOper_7	200	58	253	255
729	17NetworksRHSalVentAttnAParOper8	17Networks_RH_SalVentAttnA_ParOper_8	200	58	254	255
730	17NetworksRHSalVentAttnAParOper9	17Networks_RH_SalVentAttnA_ParOper_9	200	58	255	255
731	17NetworksRHSalVentAttnAParOper10	17Networks_RH_SalVentAttnA_ParOper_10	200	59	249	255
732	17NetworksRHSalVentAttnAPrC1	17Networks_RH_SalVentAttnA_PrC_1	200	57	251	255
733	17NetworksRHSalVentAttnAPrC2	17Networks_RH_SalVentAttnA_PrC_2	200	57	252	255
734	17NetworksRHSalVentAttnAIns1	17Networks_RH_SalVentAttnA_Ins_1	199	58	243	255
735	17NetworksRHSalVentAttnAIns2	17Networks_RH_SalVentAttnA_Ins_2	199	58	244	255
736	17NetworksRHSalVentAttnAIns3	17Networks_RH_SalVentAttnA_Ins_3	199	58	245	255
737	17NetworksRHSalVentAttnAIns4	17Networks_RH_SalVentAttnA_Ins_4	199	58	246	255
738	17NetworksRHSalVentAttnAIns5	17Networks_RH_SalVentAttnA_Ins_5	199	58	247	255
739	17NetworksRHSalVentAttnAIns6	17Networks_RH_SalVentAttnA_Ins_6	199	58	248	255
740	17NetworksRHSalVentAttnAIns7	17Networks_RH_SalVentAttnA_Ins_7	199	58	249	255
741	17NetworksRHSalVentAttnAIns8	17Networks_RH_SalVentAttnA_Ins_8	199	58	251	255
742	17NetworksRHSalVentAttnAIns9	17Networks_RH_SalVentAttnA_Ins_9	199	58	252	255
743	17NetworksRHSalVentAttnAIns10	17Networks_RH_SalVentAttnA_Ins_10	199	58	253	255
744	17NetworksRHSalVentAttnAIns11	17Networks_RH_SalVentAttnA_Ins_11	199	58	254	255
745	17NetworksRHSalVentAttnAIns12	17Networks_RH_SalVentAttnA_Ins_12	199	58	255	255
746	17NetworksRHSalVentAttnAIns13	17Networks_RH_SalVentAttnA_Ins_13	196	51	250	255
747	17NetworksRHSalVentAttnAIns14	17Networks_RH_SalVentAttnA_Ins_14	196	52	243	255
748	17NetworksRHSalVentAttnAIns15	17Networks_RH_SalVentAttnA_Ins_15	196	52	244	255
749	17NetworksRHSalVentAttnAIns16	17Networks_RH_SalVentAttnA_Ins_16	196	52	245	255
750	17NetworksRHSalVentAttnAIns17	17Networks_RH_SalVentAttnA_Ins_17	196	52	246	255
751	17NetworksRHSalVentAttnAFrMed1	17Networks_RH_SalVentAttnA_FrMed_1	199	56	249	255
752	17NetworksRHSalVentAttnAFrMed2	17Networks_RH_SalVentAttnA_FrMed_2	199	56	250	255
753	17NetworksRHSalVentAttnAFrMed3	17Networks_RH_SalVentAttnA_FrMed_3	199	57	243	255
754	17NetworksRHSalVentAttnAFrMed4	17Networks_RH_SalVentAttnA_FrMed_4	199	57	244	255
755	17NetworksRHSalVentAttnAFrMed5	17Networks_RH_SalVentAttnA_FrMed_5	199	57	245	255
756	17NetworksRHSalVentAttnAFrMed6	17Networks_RH_SalVentAttnA_FrMed_6	199	57	246	255
757	17NetworksRHSalVentAttnAFrMed7	17Networks_RH_SalVentAttnA_FrMed_7	199	57	247	255
758	17NetworksRHSalVentAttnAFrMed8	17Networks_RH_SalVentAttnA_FrMed_8	199	57	248	255
759	17NetworksRHSalVentAttnAFrMed9	17Networks_RH_SalVentAttnA_FrMed_9	199	57	249	255
760	17NetworksRHSalVentAttnAFrMed10	17Networks_RH_SalVentAttnA_FrMed_10	199	57	251	255
761	17NetworksRHSalVentAttnAFrMed11	17Networks_RH_SalVentAttnA_FrMed_11	199	57	252	255
762	17NetworksRHSalVentAttnAFrMed12	17Networks_RH_SalVentAttnA_FrMed_12	199	57	253	255
763	17NetworksRHSalVentAttnAFrMed13	17Networks_RH_SalVentAttnA_FrMed_13	199	57	254	255
764	17NetworksRHSalVentAttnAFrMed14	17Networks_RH_SalVentAttnA_FrMed_14	199	57	255	255
765	17NetworksRHSalVentAttnAFrMed15	17Networks_RH_SalVentAttnA_FrMed_15	196	50	250	255
766	17NetworksRHSalVentAttnAFrMed16	17Networks_RH_SalVentAttnA_FrMed_16	196	51	243	255
767	17NetworksRHSalVentAttnAFrMed17	17Networks_RH_SalVentAttnA_FrMed_17	196	51	244	255
768	17NetworksRHSalVentAttnAFrMed18	17Networks_RH_SalVentAttnA_FrMed_18	196	51	245	255
769	17NetworksRHSalVentAttnAFrMed19	17Networks_RH_SalVentAttnA_FrMed_19	196	51	246	255
770	17NetworksRHSalVentAttnAFrMed20	17Networks_RH_SalVentAttnA_FrMed_20	196	51	247	255
771	17NetworksRHSalVentAttnAFrMed21	17Networks_RH_SalVentAttnA_FrMed_21	196	51	248	255
772	17NetworksRHSalVentAttnBIPL1	17Networks_RH_SalVentAttnB_IPL_1	250	152	214	255
773	17NetworksRHSalVentAttnBIPL2	17Networks_RH_SalVentAttnB_IPL_2	250	152	215	255
774	17NetworksRHSalVentAttnBIPL3	17Networks_RH_SalVentAttnB_IPL_3	250	152	216	255
775	17NetworksRHSalVentAttnBPFCl1	17Networks_RH_SalVentAttnB_PFCl_1	250	151	211	255
776	17NetworksRHSalVentAttnBPFCl2	17Networks_RH_SalVentAttnB_PFCl_2	250	151	212	255
777	17NetworksRHSalVentAttnBPFCl3	17Networks_RH_SalVentAttnB_PFCl_3	250	151	214	255
778	17NetworksRHSalVentAttnBPFCl4	17Networks_RH_SalVentAttnB_PFCl_4	250	151	215	255
779	17NetworksRHSalVentAttnBPFCl5	17Networks_RH_SalVentAttnB_PFCl_5	250	151	216	255
780	17NetworksRHSalVentAttnBPFCl6	17Networks_RH_SalVentAttnB_PFCl_6	250	151	217	255
781	17NetworksRHSalVentAttnBPFCl7	17Networks_RH_SalVentAttnB_PFCl_7	250	151	218	255
782	17NetworksRHSalVentAttnBPFCl8	17Networks_RH_SalVentAttnB_PFCl_8	250	151	219	255
783	17NetworksRHSalVentAttnBPFCv1	17Networks_RH_SalVentAttnB_PFCv_1	250	152	211	255
784	17NetworksRHSalVentAttnBPFCv2	17Networks_RH_SalVentAttnB_PFCv_2	250	152	212	255
785	17NetworksRHSalVentAttnBPFCv3	17Networks_RH_SalVentAttnB_PFCv_3	250	152	213	255
786	17NetworksRHSalVentAttnBPFCv4	17Networks_RH_SalVentAttnB_PFCv_4	250	152	217	255
787	17NetworksRHSalVentAttnBPFCv5	17Networks_RH_SalVentAttnB_PFCv_5	250	152	218	255
788	17NetworksRHSalVentAttnBPFCv6	17Networks_RH_SalVentAttnB_PFCv_6	250	152	219	255
789	17NetworksRHSalVentAttnBPFCv7	17Networks_RH_SalVentAttnB_PFCv_7	250	152	220	255
790	17NetworksRHSalVentAttnBPFCv8	17Networks_RH_SalVentAttnB_PFCv_8	250	152	221	255
791	17NetworksRHSalVentAttnBPFCv9	17Networks_RH_SalVentAttnB_PFCv_9	250	153	214	255
792	17NetworksRHSalVentAttnBPFCmp1	17Networks_RH_SalVentAttnB_PFCmp_1	250	153	212	255
793	17NetworksRHSalVentAttnBPFCmp2	17Networks_RH_SalVentAttnB_PFCmp_2	250	153	215	255
794	17NetworksRHSalVentAttnBPFCmp3	17Networks_RH_SalVentAttnB_PFCmp_3	250	153	216	255
795	17NetworksRHSalVentAttnBPFCmp4	17Networks_RH_SalVentAttnB_PFCmp_4	250	153	217	255
796	17NetworksRHSalVentAttnBPFCmp5	17Networks_RH_SalVentAttnB_PFCmp_5	250	153	218	255
797	17NetworksRHSalVentAttnBPFCmp6	17Networks_RH_SalVentAttnB_PFCmp_6	250	153	219	255
798	17NetworksRHLimbicOFC1	17Networks_RH_Limbic_OFC_1	126	135	45	255
799	17NetworksRHLimbicOFC2	17Networks_RH_Limbic_OFC_2	126	135	46	255
800	17NetworksRHLimbicOFC3	17Networks_RH_Limbic_OFC_3	126	135	47	255
801	17NetworksRHLimbicOFC4	17Networks_RH_Limbic_OFC_4	126	135	48	255
802	17NetworksRHLimbicOFC5	17Networks_RH_Limbic_OFC_5	126	135	49	255
803	17NetworksRHLimbicOFC6	17Networks_RH_Limbic_OFC_6	126	135	50	255
804	17NetworksRHLimbicOFC7	17Networks_RH_Limbic_OFC_7	126	135	52	255
805	17NetworksRHLimbicOFC8	17Networks_RH_Limbic_OFC_8	126	135	53	255
806	17NetworksRHLimbicOFC9	17Networks_RH_Limbic_OFC_9	126	135	54	255
807	17NetworksRHLimbicOFC10	17Networks_RH_Limbic_OFC_10	126	135	55	255
808	17NetworksRHLimbicOFC11	17Networks_RH_Limbic_OFC_11	126	135	56	255
809	17NetworksRHLimbicOFC12	17Networks_RH_Limbic_OFC_12	126	135	57	255
810	17NetworksRHLimbicOFC13	17Networks_RH_Limbic_OFC_13	126	135	58	255
811	17NetworksRHLimbicOFC14	17Networks_RH_Limbic_OFC_14	126	136	51	255
812	17NetworksRHLimbicOFC15	17Networks_RH_Limbic_OFC_15	126	136	52	255
813	17NetworksRHLimbicOFC16	17Networks_RH_Limbic_OFC_16	126	136	53	255
814	17NetworksRHLimbicTempPole1	17Networks_RH_Limbic_TempPole_1	224	248	159	255
815	17NetworksRHLimbicTempPole2	17Networks_RH_Limbic_TempPole_2	224	248	160	255
816	17NetworksRHLimbicTempPole3	17Networks_RH_Limbic_TempPole_3	224	248	161	255
817	17NetworksRHLimbicTempPole4	17Networks_RH_Limbic_TempPole_4	224	248	162	255
818	17NetworksRHLimbicTempPole5	17Networks_RH_Limbic_TempPole_5	224	248	163	255
819	17NetworksRHLimbicTempPole6	17Networks_RH_Limbic_TempPole_6	224	248	164	255
820	17NetworksRHLimbicTempPole7	17Networks_RH_Limbic_TempPole_7	224	248	166	255
821	17NetworksRHLimbicTempPole8	17Networks_RH_Limbic_TempPole_8	224	248	167	255
822	17NetworksRHLimbicTempPole9	17Networks_RH_Limbic_TempPole_9	224	248	168	255
823	17NetworksRHLimbicTempPole10	17Networks_RH_Limbic_TempPole_10	224	248	169	255
824	17NetworksRHLimbicTempPole11	17Networks_RH_Limbic_TempPole_11	224	248	170	255
825	17NetworksRHLimbicTempPole12	17Networks_RH_Limbic_TempPole_12	224	248	171	255
826	17NetworksRHLimbicTempPole13	17Networks_RH_Limbic_TempPole_13	224	248	172	255
827	17NetworksRHLimbicTempPole14	17Networks_RH_Limbic_TempPole_14	224	249	165	255
828	17NetworksRHLimbicTempPole15	17Networks_RH_Limbic_TempPole_15	224	249	166	255
829	17NetworksRHContATemp1	17Networks_RH_ContA_Temp_1	234	148	34	255
830	17NetworksRHContATemp2	17Networks_RH_ContA_Temp_2	234	148	35	255
831	17NetworksRHContAIPS1	17Networks_RH_ContA_IPS_1	234	147	30	255
832	17NetworksRHContAIPS2	17Networks_RH_ContA_IPS_2	234	147	31	255
833	17NetworksRHContAIPS3	17Networks_RH_ContA_IPS_3	234	147	32	255
834	17NetworksRHContAIPS4	17Networks_RH_ContA_IPS_4	234	147	33	255
835	17NetworksRHContAIPS5	17Networks_RH_ContA_IPS_5	234	147	35	255
836	17NetworksRHContAIPS6	17Networks_RH_ContA_IPS_6	234	147	36	255
837	17NetworksRHContAIPS7	17Networks_RH_ContA_IPS_7	234	147	37	255
838	17NetworksRHContAIPS8	17Networks_RH_ContA_IPS_8	234	147	38	255
839	17NetworksRHContAIPS9	17Networks_RH_ContA_IPS_9	234	147	39	255
840	17NetworksRHContAIPS10	17Networks_RH_ContA_IPS_10	234	147	40	255
841	17NetworksRHContAIPS11	17Networks_RH_ContA_IPS_11	234	147	41	255
842	17NetworksRHContAIPS12	17Networks_RH_ContA_IPS_12	234	148	36	255
843	17NetworksRHContAPFCd1	17Networks_RH_ContA_PFCd_1	234	147	34	255
844	17NetworksRHContAPFCl1	17Networks_RH_ContA_PFCl_1	233	148	30	255
845	17NetworksRHContAPFCl2	17Networks_RH_ContA_PFCl_2	233	148	31	255
846	17NetworksRHContAPFCl3	17Networks_RH_ContA_PFCl_3	233	148	32	255
847	17NetworksRHContAPFCl4	17Networks_RH_ContA_PFCl_4	233	148	33	255
848	17NetworksRHContAPFCl5	17Networks_RH_ContA_PFCl_5	233	148	35	255
849	17NetworksRHContAPFCl6	17Networks_RH_ContA_PFCl_6	233	148	36	255
850	17NetworksRHContAPFCl7	17Networks_RH_ContA_PFCl_7	233	148	37	255
851	17NetworksRHContAPFCl8	17Networks_RH_ContA_PFCl_8	233	148	38	255
852	17NetworksRHContAPFCl9	17Networks_RH_ContA_PFCl_9	233	148	39	255
853	17NetworksRHContAPFCl10	17Networks_RH_ContA_PFCl_10	233	148	40	255
854	17NetworksRHContAPFCl11	17Networks_RH_ContA_PFCl_11	233	148	41	255
855	17NetworksRHContACinga1	17Networks_RH_ContA_Cinga_1	233	148	34	255
856	17NetworksRHContACinga2	17Networks_RH_ContA_Cinga_2	233	149	33	255
857	17NetworksRHContBTemp1	17Networks_RH_ContB_Temp_1	140	51	74	255
858	17NetworksRHContBTemp2	17Networks_RH_ContB_Temp_2	140	51	76	255
859	17NetworksRHContBTemp3	17Networks_RH_ContB_Temp_3	140	51	77	255
860	17NetworksRHContBTemp4	17Networks_RH_ContB_Temp_4	140	51	78	255
861	17NetworksRHContBTemp5	17Networks_RH_ContB_Temp_5	140	51	79	255
862	17NetworksRHContBIPL1	17Networks_RH_ContB_IPL_1	139	50	69	255
863	17NetworksRHContBIPL2	17Networks_RH_ContB_IPL_2	139	50	70	255
864	17NetworksRHContBIPL3	17Networks_RH_ContB_IPL_3	139	50	71	255
865	17NetworksRHContBIPL4	17Networks_RH_ContB_IPL_4	139	50	72	255
866	17NetworksRHContBIPL5	17Networks_RH_ContB_IPL_5	139	50	74	255
867	17NetworksRHContBIPL6	17Networks_RH_ContB_IPL_6	139	50	75	255
868	17NetworksRHContBIPL7	17Networks_RH_ContB_IPL_7	139	50	76	255
869	17NetworksRHContBIPL8	17Networks_RH_ContB_IPL_8	139	50	77	255
870	17NetworksRHContBIPL9	17Networks_RH_ContB_IPL_9	139	50	78	255
871	17NetworksRHContBIPL10	17Networks_RH_ContB_IPL_10	139	50	79	255
872	17NetworksRHContBIPL11	17Networks_RH_ContB_IPL_11	139	50	80	255
873	17NetworksRHContBIPL12	17Networks_RH_ContB_IPL_12	139	51	73	255
874	17NetworksRHContBPFCld1	17Networks_RH_ContB_PFCld_1	139	49	70	255
875	17NetworksRHContBPFCld2	17Networks_RH_ContB_PFCld_2	139	49	71	255
876	17NetworksRHContBPFCld3	17Networks_RH_ContB_PFCld_3	139	49	72	255
877	17NetworksRHContBPFCld4	17Networks_RH_ContB_PFCld_4	139	49	73	255
878	17NetworksRHContBPFCld5	17Networks_RH_ContB_PFCld_5	139	49	75	255
879	17NetworksRHContBPFCld6	17Networks_RH_ContB_PFCld_6	139	49	76	255
880	17NetworksRHContBPFCld7	17Networks_RH_ContB_PFCld_7	139	49	77	255
881	17NetworksRHContBPFCld8	17Networks_RH_ContB_PFCld_8	139	49	78	255
882	17NetworksRHContBPFCld9	17Networks_RH_ContB_PFCld_9	139	49	79	255
883	17NetworksRHContBPFCld10	17Networks_RH_ContB_PFCld_10	139	49	80	255
884	17NetworksRHContBPFCld11	17Networks_RH_ContB_PFCld_11	139	49	81	255
885	17NetworksRHContBPFClv1	17Networks_RH_ContB_PFClv_1	139	49	74	255
